datetime,open,high,low,close,volume,date
2009-09-29 10:27:44,1717.75,1719.0,1717.5,1718.75,960,2009-09-29
2009-09-29 10:30:03,1718.5,1719.5,1718.25,1719.25,1059,2009-09-29
2009-09-29 10:32:22,1719.25,1720.25,1719.0,1719.75,1024,2009-09-29
2009-09-29 10:34:45,1719.75,1720.0,1718.0,1719.0,1064,2009-09-29
2009-09-29 10:35:35,1719.0,1719.25,1716.25,1716.25,1582,2009-09-29
2009-09-29 10:36:37,1716.25,1718.0,1716.25,1717.75,1020,2009-09-29
2009-09-29 10:37:23,1717.75,1719.0,1717.0,1718.5,1949,2009-09-29
2009-09-29 10:38:04,1718.5,1719.75,1718.0,1719.75,1071,2009-09-29
2009-09-29 10:39:42,1719.75,1720.25,1718.75,1718.75,926,2009-09-29
2009-09-29 10:40:23,1718.75,1721.25,1718.5,1720.5,1337,2009-09-29
2009-09-29 10:41:22,1721.0,1721.25,1720.0,1720.5,1103,2009-09-29
2009-09-29 10:42:57,1720.5,1720.5,1718.0,1718.25,1218,2009-09-29
2009-09-29 10:45:11,1718.25,1718.75,1716.5,1716.5,1195,2009-09-29
2009-09-29 10:46:21,1716.5,1718.25,1716.5,1717.75,1206,2009-09-29
2009-09-29 10:47:37,1717.75,1718.75,1717.5,1718.0,1347,2009-09-29
2009-09-29 10:51:15,1718.0,1718.75,1717.25,1717.5,822,2009-09-29
2009-09-29 10:52:06,1717.25,1717.5,1715.25,1716.0,1465,2009-09-29
2009-09-29 10:52:52,1716.0,1716.0,1713.5,1713.75,1453,2009-09-29
2009-09-29 10:54:33,1713.75,1715.25,1713.75,1715.0,1081,2009-09-29
2009-09-29 10:56:05,1714.75,1715.5,1713.75,1714.75,1379,2009-09-29
2009-09-29 10:57:12,1714.75,1714.75,1713.25,1713.25,1158,2009-09-29
2009-09-29 10:57:49,1713.25,1713.25,1711.25,1711.25,1324,2009-09-29
2009-09-29 10:58:45,1711.25,1712.25,1710.75,1712.0,1307,2009-09-29
2009-09-29 10:59:44,1712.0,1712.5,1710.75,1711.5,1100,2009-09-29
2009-09-29 11:00:16,1711.5,1711.5,1710.25,1711.0,1667,2009-09-29
2009-09-29 11:00:46,1711.25,1711.5,1710.0,1710.0,1913,2009-09-29
2009-09-29 11:00:48,1710.0,1710.25,1708.5,1709.75,1600,2009-09-29
2009-09-29 11:01:14,1709.75,1709.75,1709.0,1709.5,1242,2009-09-29
2009-09-29 11:02:33,1709.5,1711.0,1709.25,1710.75,1058,2009-09-29
2009-09-29 11:03:28,1710.75,1711.0,1709.75,1710.0,1348,2009-09-29
2009-09-29 11:05:40,1710.0,1711.0,1709.75,1710.75,953,2009-09-29
2009-09-29 11:07:53,1710.75,1711.75,1710.5,1711.25,1048,2009-09-29
2009-09-29 11:10:06,1711.25,1713.0,1711.0,1712.5,1396,2009-09-29
2009-09-29 11:11:23,1712.5,1713.0,1711.5,1712.0,1392,2009-09-29
2009-09-29 11:13:44,1712.0,1712.0,1710.25,1710.5,1214,2009-09-29
2009-09-29 11:17:31,1710.25,1712.75,1710.25,1712.0,883,2009-09-29
2009-09-29 11:20:47,1712.25,1712.75,1710.0,1710.25,1197,2009-09-29
2009-09-29 11:22:43,1710.25,1711.5,1710.0,1710.25,1360,2009-09-29
2009-09-29 11:25:18,1710.25,1711.25,1709.75,1711.25,1248,2009-09-29
2009-09-29 11:27:58,1711.25,1713.25,1711.25,1713.25,857,2009-09-29
2009-09-29 11:30:06,1713.25,1714.25,1713.0,1714.25,1101,2009-09-29
2009-09-29 11:32:45,1714.25,1714.25,1713.0,1713.0,1299,2009-09-29
2009-09-29 11:37:13,1713.0,1713.75,1712.25,1713.0,764,2009-09-29
2009-09-29 11:40:20,1713.0,1713.25,1711.25,1711.25,1125,2009-09-29
2009-09-29 11:42:44,1711.25,1713.0,1711.0,1712.5,865,2009-09-29
2009-09-29 11:45:27,1712.25,1712.5,1710.75,1711.25,1257,2009-09-29
2009-09-29 11:45:59,1711.0,1711.0,1708.5,1708.75,1321,2009-09-29
2009-09-29 11:46:56,1708.75,1709.0,1707.75,1708.25,1221,2009-09-29
2009-09-29 11:48:16,1708.25,1709.0,1706.75,1707.5,1959,2009-09-29
2009-09-29 11:49:21,1707.5,1708.75,1707.5,1708.25,967,2009-09-29
2009-09-29 11:51:38,1708.25,1709.0,1707.75,1708.0,1121,2009-09-29
2009-09-29 11:53:32,1708.0,1710.0,1707.5,1709.75,1219,2009-09-29
2009-09-29 11:55:50,1709.75,1711.0,1709.25,1711.0,1056,2009-09-29
2009-09-29 11:57:38,1711.0,1711.25,1709.0,1709.25,1162,2009-09-29
2009-09-29 12:00:53,1709.25,1709.75,1708.25,1709.75,1132,2009-09-29
2009-09-29 12:03:20,1709.75,1711.0,1709.75,1709.75,1371,2009-09-29
2009-09-29 12:05:56,1709.75,1710.0,1709.0,1709.0,1254,2009-09-29
2009-09-29 12:09:15,1709.25,1710.5,1709.0,1710.0,988,2009-09-29
2009-09-29 12:11:06,1710.0,1711.75,1710.0,1711.0,765,2009-09-29
2009-09-29 12:13:35,1711.0,1711.25,1709.75,1710.5,1321,2009-09-29
2009-09-29 12:14:52,1710.5,1713.0,1710.25,1713.0,1179,2009-09-29
2009-09-29 12:19:04,1713.0,1713.25,1712.25,1712.75,1331,2009-09-29
2009-09-29 12:22:31,1712.75,1713.0,1712.0,1712.0,1392,2009-09-29
2009-09-29 12:24:39,1712.0,1712.25,1709.75,1709.75,1423,2009-09-29
2009-09-29 12:27:18,1709.75,1711.75,1709.5,1711.25,1106,2009-09-29
2009-09-29 12:30:19,1711.25,1712.25,1710.25,1711.5,1286,2009-09-29
2009-09-29 12:31:57,1711.5,1712.5,1710.5,1710.5,927,2009-09-29
2009-09-29 12:34:32,1710.5,1712.5,1710.0,1712.25,1294,2009-09-29
2009-09-29 12:37:58,1712.25,1712.75,1711.75,1712.25,1293,2009-09-29
2009-09-29 12:42:45,1712.25,1713.25,1712.0,1712.5,1102,2009-09-29
2009-09-29 12:46:26,1712.5,1714.0,1712.0,1714.0,910,2009-09-29
2009-09-29 12:47:40,1714.0,1715.0,1713.5,1715.0,986,2009-09-29
2009-09-29 12:50:57,1715.0,1715.25,1714.0,1714.5,873,2009-09-29
2009-09-29 12:51:56,1714.5,1716.5,1714.25,1716.25,1234,2009-09-29
2009-09-29 12:52:39,1716.25,1716.75,1715.75,1716.0,854,2009-09-29
2009-09-29 12:53:33,1716.0,1717.5,1716.0,1717.25,1236,2009-09-29
2009-09-29 12:54:49,1717.25,1718.0,1716.5,1717.25,1518,2009-09-29
2009-09-29 12:58:11,1717.25,1717.5,1716.25,1716.75,1996,2009-09-29
2009-09-29 13:00:05,1716.75,1718.5,1716.5,1718.5,1597,2009-09-29
2009-09-29 13:01:04,1718.25,1719.75,1718.0,1719.25,1339,2009-09-29
2009-09-29 13:03:01,1719.25,1719.75,1718.75,1719.5,1979,2009-09-29
2009-09-29 13:05:34,1719.5,1720.25,1718.75,1720.25,1753,2009-09-29
2009-09-29 13:07:30,1720.0,1721.0,1719.5,1720.75,1064,2009-09-29
2009-09-29 13:10:29,1720.75,1721.0,1719.75,1719.75,869,2009-09-29
2009-09-29 13:13:14,1719.75,1721.0,1719.5,1720.75,1431,2009-09-29
2009-09-29 13:14:44,1720.75,1722.0,1720.25,1720.5,1095,2009-09-29
2009-09-29 13:16:24,1720.5,1721.0,1719.0,1719.0,1538,2009-09-29
2009-09-29 13:19:32,1719.25,1719.5,1718.75,1718.75,976,2009-09-29
2009-09-29 13:22:52,1718.75,1719.25,1718.0,1718.75,1381,2009-09-29
2009-09-29 13:25:47,1718.75,1720.75,1718.5,1720.5,1696,2009-09-29
2009-09-29 13:29:24,1720.5,1721.0,1719.0,1720.25,1479,2009-09-29
2009-09-29 13:34:48,1720.25,1720.75,1719.25,1719.5,784,2009-09-29
2009-09-29 13:36:41,1719.5,1719.75,1718.0,1719.25,1879,2009-09-29
2009-09-29 13:39:51,1719.25,1720.5,1718.75,1719.0,1257,2009-09-29
2009-09-29 13:43:38,1719.0,1719.5,1718.0,1718.75,1030,2009-09-29
2009-09-29 13:48:30,1718.75,1719.5,1718.25,1719.0,1065,2009-09-29
2009-09-29 13:53:01,1719.0,1720.0,1718.25,1720.0,1233,2009-09-29
2009-09-29 13:57:55,1720.0,1720.0,1718.0,1718.5,1037,2009-09-29
2009-09-29 14:02:51,1718.5,1719.75,1718.25,1718.25,1348,2009-09-29
2009-09-29 14:05:02,1718.25,1718.25,1716.75,1717.25,1014,2009-09-29
2009-09-29 14:07:32,1717.25,1717.5,1716.25,1716.5,969,2009-09-29
2009-09-29 14:12:36,1716.75,1717.0,1715.5,1716.25,1079,2009-09-29
2009-09-29 14:15:49,1716.25,1717.5,1716.25,1717.0,1257,2009-09-29
2009-09-29 14:18:32,1717.0,1717.5,1716.0,1717.25,1186,2009-09-29
2009-09-29 14:23:38,1717.25,1717.75,1716.25,1716.5,996,2009-09-29
2009-09-29 14:27:42,1716.5,1717.0,1715.75,1716.5,1054,2009-09-29
2009-09-29 14:30:27,1716.5,1717.5,1716.25,1717.0,989,2009-09-29
2009-09-29 14:33:30,1717.0,1717.25,1715.25,1715.5,1019,2009-09-29
2009-09-29 14:35:49,1715.5,1715.75,1714.75,1715.5,1214,2009-09-29
2009-09-29 14:41:52,1715.25,1716.25,1715.25,1716.0,1055,2009-09-29
2009-09-29 14:47:36,1716.0,1716.25,1715.25,1715.75,1044,2009-09-29
2009-09-29 14:50:32,1715.75,1716.75,1715.5,1716.25,1013,2009-09-29
2009-09-29 14:55:04,1716.25,1717.5,1716.0,1717.25,977,2009-09-29
2009-09-29 14:57:45,1717.25,1718.75,1717.0,1718.0,1167,2009-09-29
2009-09-29 15:00:00,1718.0,1718.25,1716.75,1717.25,1170,2009-09-29
2009-09-29 15:04:39,1717.25,1718.25,1717.0,1717.0,1261,2009-09-29
2009-09-29 15:08:35,1717.0,1718.5,1717.0,1718.0,1027,2009-09-29
2009-09-29 15:13:39,1718.0,1718.75,1717.25,1717.75,896,2009-09-29
2009-09-29 15:16:22,1717.75,1717.75,1716.75,1717.25,1046,2009-09-29
2009-09-29 15:22:13,1717.25,1718.0,1717.0,1718.0,1120,2009-09-29
2009-09-29 15:24:38,1718.0,1719.25,1718.0,1718.5,1039,2009-09-29
2009-09-29 15:28:45,1718.5,1719.25,1717.75,1718.0,1025,2009-09-29
2009-09-29 15:29:13,1717.5,1717.75,1715.5,1715.75,1060,2009-09-29
2009-09-29 15:30:46,1715.75,1716.5,1715.25,1715.5,999,2009-09-29
2009-09-29 15:32:50,1715.5,1716.25,1714.75,1715.25,976,2009-09-29
2009-09-29 15:36:17,1715.25,1716.0,1714.75,1716.0,881,2009-09-29
2009-09-29 15:38:42,1716.0,1717.0,1715.5,1716.5,1314,2009-09-29
2009-09-29 15:42:07,1716.5,1717.0,1715.75,1717.0,982,2009-09-29
2009-09-29 15:45:25,1717.0,1717.5,1715.75,1715.75,1147,2009-09-29
2009-09-29 15:46:21,1715.75,1717.5,1715.75,1717.25,1313,2009-09-29
2009-09-29 15:49:19,1717.25,1717.75,1716.25,1716.5,1266,2009-09-29
2009-09-29 15:51:22,1716.5,1716.75,1715.0,1715.0,1451,2009-09-29
2009-09-29 15:51:46,1715.0,1715.0,1713.5,1714.25,1533,2009-09-29
2009-09-29 15:52:43,1714.25,1715.0,1713.75,1714.5,1382,2009-09-29
2009-09-29 15:53:53,1714.5,1714.75,1713.5,1713.75,1163,2009-09-29
2009-09-29 15:55:42,1713.75,1715.25,1713.75,1714.5,1194,2009-09-29
2009-09-29 15:56:20,1714.5,1715.5,1714.25,1715.25,1174,2009-09-29
2009-09-29 15:58:32,1715.25,1715.5,1714.75,1715.5,1078,2009-09-29
2009-09-29 15:59:28,1715.75,1716.25,1715.25,1715.5,1297,2009-09-29
2009-09-29 15:59:56,1715.25,1716.25,1715.25,1715.75,1466,2009-09-29
2009-09-29 16:00:17,1715.75,1715.75,1714.25,1714.75,1186,2009-09-29
2009-09-29 16:01:14,1714.75,1715.75,1714.75,1715.5,1066,2009-09-29
2009-09-29 16:03:05,1715.5,1716.5,1715.25,1716.5,1036,2009-09-29
2009-09-29 16:06:40,1716.5,1716.5,1715.0,1715.25,1524,2009-09-29
2009-09-29 16:10:50,1715.25,1717.0,1715.0,1717.0,1580,2009-09-29
2009-09-29 16:14:00,1716.75,1716.75,1714.5,1715.5,1514,2009-09-29
2009-09-29 16:56:06,1715.5,1716.0,1714.0,1714.5,1599,2009-09-29
2009-09-29 20:25:42,1714.5,1716.5,1713.25,1716.5,651,2009-09-29
2009-09-29 21:36:04,1716.5,1718.75,1716.25,1716.25,713,2009-09-29
2009-09-29 22:34:35,1716.0,1718.75,1715.5,1718.25,542,2009-09-29
2009-09-29 23:58:50,1718.25,1718.5,1716.5,1717.5,217,2009-09-29
2009-09-30 01:59:01,1717.25,1718.0,1715.0,1717.25,528,2009-09-30
2009-09-30 03:05:34,1717.25,1718.5,1715.25,1718.25,607,2009-09-30
2009-09-30 03:31:50,1718.25,1719.0,1716.75,1718.25,627,2009-09-30
2009-09-30 04:04:12,1718.0,1719.0,1716.75,1718.25,491,2009-09-30
2009-09-30 04:38:21,1718.25,1719.25,1717.75,1719.0,455,2009-09-30
2009-09-30 04:54:02,1719.0,1722.0,1718.5,1721.5,638,2009-09-30
2009-09-30 05:17:43,1721.25,1723.0,1721.0,1721.5,556,2009-09-30
2009-09-30 05:54:18,1721.5,1723.25,1721.0,1721.5,552,2009-09-30
2009-09-30 06:32:23,1721.0,1723.0,1721.0,1722.0,841,2009-09-30
2009-09-30 07:10:01,1722.25,1722.5,1720.25,1721.0,916,2009-09-30
2009-09-30 07:45:25,1721.0,1722.75,1720.25,1721.75,609,2009-09-30
2009-09-30 08:03:12,1721.25,1723.5,1721.25,1721.5,747,2009-09-30
2009-09-30 08:15:05,1721.5,1722.5,1715.25,1717.0,726,2009-09-30
2009-09-30 08:16:44,1717.25,1720.75,1717.25,1720.5,483,2009-09-30
2009-09-30 08:20:34,1720.5,1720.5,1718.0,1720.0,590,2009-09-30
2009-09-30 08:30:02,1720.0,1725.0,1719.0,1724.25,703,2009-09-30
2009-09-30 08:32:12,1722.5,1724.25,1721.0,1723.5,562,2009-09-30
2009-09-30 08:32:54,1723.5,1726.25,1723.25,1724.75,759,2009-09-30
2009-09-30 08:37:50,1724.75,1724.75,1722.25,1723.25,629,2009-09-30
2009-09-30 08:45:58,1723.25,1723.5,1721.75,1721.75,667,2009-09-30
2009-09-30 08:50:50,1721.75,1721.75,1719.25,1720.25,550,2009-09-30
2009-09-30 08:57:03,1720.25,1722.5,1719.25,1722.25,889,2009-09-30
2009-09-30 09:01:51,1722.25,1723.25,1722.25,1723.0,1213,2009-09-30
2009-09-30 09:09:20,1723.0,1723.25,1721.5,1722.75,958,2009-09-30
2009-09-30 09:20:38,1722.75,1723.25,1721.75,1721.75,795,2009-09-30
2009-09-30 09:29:47,1721.75,1722.25,1721.0,1721.0,587,2009-09-30
2009-09-30 09:30:29,1721.0,1723.25,1721.0,1723.0,1045,2009-09-30
2009-09-30 09:31:26,1723.0,1724.0,1722.5,1724.0,1265,2009-09-30
2009-09-30 09:32:10,1724.0,1725.5,1723.5,1723.75,1021,2009-09-30
2009-09-30 09:33:09,1723.75,1724.0,1720.75,1720.75,994,2009-09-30
2009-09-30 09:34:35,1720.75,1722.0,1720.5,1720.75,1146,2009-09-30
2009-09-30 09:35:04,1720.75,1720.75,1718.0,1718.25,1388,2009-09-30
2009-09-30 09:35:43,1718.0,1720.25,1717.75,1719.75,1076,2009-09-30
2009-09-30 09:36:24,1719.75,1720.5,1719.25,1719.25,1248,2009-09-30
2009-09-30 09:36:57,1719.25,1721.0,1719.25,1720.0,1074,2009-09-30
2009-09-30 09:38:03,1720.0,1720.0,1718.5,1719.75,1076,2009-09-30
2009-09-30 09:38:56,1719.75,1721.0,1718.5,1720.25,888,2009-09-30
2009-09-30 09:39:38,1720.25,1722.25,1720.0,1721.75,953,2009-09-30
2009-09-30 09:40:06,1721.75,1722.25,1720.25,1720.5,938,2009-09-30
2009-09-30 09:41:07,1720.5,1722.0,1719.0,1719.5,771,2009-09-30
2009-09-30 09:42:11,1719.5,1720.5,1716.5,1717.0,1171,2009-09-30
2009-09-30 09:42:23,1717.0,1717.25,1715.5,1716.0,1053,2009-09-30
2009-09-30 09:42:42,1716.0,1716.75,1714.75,1715.0,1482,2009-09-30
2009-09-30 09:43:00,1714.75,1715.0,1711.75,1711.75,802,2009-09-30
2009-09-30 09:43:17,1711.75,1714.0,1711.25,1713.75,809,2009-09-30
2009-09-30 09:43:24,1713.75,1714.5,1711.5,1711.75,1086,2009-09-30
2009-09-30 09:43:54,1712.0,1713.75,1712.0,1713.75,963,2009-09-30
2009-09-30 09:44:08,1713.75,1714.75,1711.25,1712.5,1036,2009-09-30
2009-09-30 09:44:30,1712.5,1712.75,1710.75,1712.0,887,2009-09-30
2009-09-30 09:44:46,1712.0,1713.25,1711.0,1711.0,1080,2009-09-30
2009-09-30 09:45:01,1711.0,1711.75,1709.25,1709.25,836,2009-09-30
2009-09-30 09:45:08,1709.0,1709.5,1708.0,1708.25,1041,2009-09-30
2009-09-30 09:45:15,1708.0,1708.5,1707.0,1707.0,1259,2009-09-30
2009-09-30 09:45:26,1706.75,1707.25,1706.0,1707.25,841,2009-09-30
2009-09-30 09:45:45,1707.25,1707.75,1706.0,1706.0,1088,2009-09-30
2009-09-30 09:45:59,1706.0,1706.5,1705.25,1706.0,818,2009-09-30
2009-09-30 09:46:05,1706.25,1707.25,1705.75,1706.0,1057,2009-09-30
2009-09-30 09:46:22,1706.0,1707.0,1705.75,1706.0,826,2009-09-30
2009-09-30 09:46:49,1706.0,1707.25,1705.75,1707.0,835,2009-09-30
2009-09-30 09:47:33,1707.25,1707.5,1705.25,1705.5,935,2009-09-30
2009-09-30 09:47:54,1705.5,1705.5,1703.5,1704.0,1165,2009-09-30
2009-09-30 09:48:19,1704.0,1704.0,1702.25,1703.75,1380,2009-09-30
2009-09-30 09:48:44,1703.75,1704.75,1703.25,1703.5,810,2009-09-30
2009-09-30 09:49:16,1703.25,1703.25,1702.25,1702.75,919,2009-09-30
2009-09-30 09:49:55,1702.75,1704.5,1702.75,1703.0,1235,2009-09-30
2009-09-30 09:50:11,1703.0,1703.25,1702.0,1702.0,1046,2009-09-30
2009-09-30 09:50:30,1702.0,1702.75,1701.25,1702.5,955,2009-09-30
2009-09-30 09:51:06,1702.5,1702.75,1701.25,1702.0,1017,2009-09-30
2009-09-30 09:51:32,1702.0,1703.0,1701.75,1701.75,1682,2009-09-30
2009-09-30 09:51:44,1702.0,1702.0,1698.0,1698.0,1874,2009-09-30
2009-09-30 09:51:49,1698.0,1699.5,1697.75,1698.5,886,2009-09-30
2009-09-30 09:52:12,1698.5,1699.75,1698.0,1699.5,1031,2009-09-30
2009-09-30 09:52:43,1699.5,1701.75,1699.25,1701.75,879,2009-09-30
2009-09-30 09:53:03,1701.75,1703.0,1700.75,1702.75,1124,2009-09-30
2009-09-30 09:53:38,1702.75,1703.5,1701.5,1703.0,1017,2009-09-30
2009-09-30 09:54:00,1703.0,1703.5,1701.5,1702.0,1123,2009-09-30
2009-09-30 09:54:41,1702.0,1703.25,1702.0,1703.25,986,2009-09-30
2009-09-30 09:55:08,1703.25,1704.0,1700.75,1701.25,940,2009-09-30
2009-09-30 09:55:35,1701.25,1702.5,1699.0,1699.25,1033,2009-09-30
2009-09-30 09:55:55,1699.25,1699.5,1698.0,1698.0,1153,2009-09-30
2009-09-30 09:56:16,1698.25,1698.25,1697.0,1698.25,1024,2009-09-30
2009-09-30 09:56:40,1698.25,1698.5,1696.0,1697.5,1306,2009-09-30
2009-09-30 09:56:55,1697.5,1697.5,1694.75,1695.75,1260,2009-09-30
2009-09-30 09:57:10,1695.75,1696.0,1694.75,1695.0,1126,2009-09-30
2009-09-30 09:57:17,1694.75,1694.75,1692.75,1692.75,1129,2009-09-30
2009-09-30 09:57:26,1693.0,1693.0,1691.0,1691.0,1308,2009-09-30
2009-09-30 09:57:28,1691.0,1691.0,1688.75,1689.75,1276,2009-09-30
2009-09-30 09:57:42,1689.75,1690.75,1689.25,1690.0,861,2009-09-30
2009-09-30 09:57:55,1690.0,1691.75,1689.75,1691.25,990,2009-09-30
2009-09-30 09:58:18,1691.0,1692.5,1691.0,1692.5,1190,2009-09-30
2009-09-30 09:58:49,1692.5,1693.75,1692.5,1693.75,853,2009-09-30
2009-09-30 09:59:24,1693.5,1694.5,1693.25,1694.25,1311,2009-09-30
2009-09-30 10:00:02,1694.25,1695.0,1693.75,1694.25,1002,2009-09-30
2009-09-30 10:00:37,1694.0,1695.5,1693.25,1695.5,869,2009-09-30
2009-09-30 10:01:12,1695.5,1695.5,1694.25,1695.5,1341,2009-09-30
2009-09-30 10:01:33,1695.5,1695.75,1694.25,1695.75,1079,2009-09-30
2009-09-30 10:02:12,1695.5,1695.75,1694.5,1695.0,1108,2009-09-30
2009-09-30 10:02:41,1695.0,1696.25,1694.75,1695.25,1331,2009-09-30
2009-09-30 10:03:17,1695.25,1696.0,1694.25,1695.75,1349,2009-09-30
2009-09-30 10:03:41,1696.0,1696.75,1694.0,1695.25,1121,2009-09-30
2009-09-30 10:04:19,1695.25,1695.75,1693.25,1693.25,1007,2009-09-30
2009-09-30 10:05:01,1693.0,1695.75,1692.75,1695.0,691,2009-09-30
2009-09-30 10:06:03,1695.0,1696.5,1694.25,1694.75,968,2009-09-30
2009-09-30 10:06:51,1694.75,1696.0,1694.5,1695.5,961,2009-09-30
2009-09-30 10:07:26,1695.5,1696.0,1694.0,1695.25,814,2009-09-30
2009-09-30 10:07:53,1695.25,1695.25,1693.75,1694.5,1015,2009-09-30
2009-09-30 10:08:59,1694.5,1695.25,1693.5,1694.0,1031,2009-09-30
2009-09-30 10:09:30,1694.0,1694.75,1692.0,1692.5,1049,2009-09-30
2009-09-30 10:10:07,1692.5,1694.5,1692.25,1694.25,1016,2009-09-30
2009-09-30 10:10:44,1694.5,1695.75,1693.25,1695.5,965,2009-09-30
2009-09-30 10:11:58,1695.5,1696.25,1693.75,1695.5,1098,2009-09-30
2009-09-30 10:13:01,1695.5,1696.25,1694.25,1694.75,1047,2009-09-30
2009-09-30 10:13:54,1694.75,1696.5,1694.75,1696.5,1050,2009-09-30
2009-09-30 10:14:32,1696.25,1697.0,1695.25,1696.75,1046,2009-09-30
2009-09-30 10:14:55,1696.75,1698.0,1696.5,1697.5,941,2009-09-30
2009-09-30 10:15:16,1697.5,1697.75,1696.5,1696.75,838,2009-09-30
2009-09-30 10:16:09,1696.75,1697.75,1696.5,1697.0,1090,2009-09-30
2009-09-30 10:16:58,1697.0,1697.25,1696.25,1696.75,1125,2009-09-30
2009-09-30 10:17:17,1696.75,1696.75,1695.25,1695.5,1145,2009-09-30
2009-09-30 10:18:35,1695.5,1697.25,1695.0,1696.75,859,2009-09-30
2009-09-30 10:20:24,1696.5,1698.0,1696.5,1696.5,1412,2009-09-30
2009-09-30 10:21:03,1696.5,1696.75,1695.25,1696.25,1240,2009-09-30
2009-09-30 10:22:19,1696.25,1697.25,1696.0,1696.75,1157,2009-09-30
2009-09-30 10:23:35,1696.5,1696.75,1695.0,1695.5,1288,2009-09-30
2009-09-30 10:25:02,1695.5,1696.0,1694.25,1694.75,1037,2009-09-30
2009-09-30 10:26:01,1694.75,1695.25,1693.5,1693.5,1237,2009-09-30
2009-09-30 10:27:10,1693.5,1696.5,1692.75,1696.5,1002,2009-09-30
2009-09-30 10:28:36,1696.5,1697.75,1696.0,1696.5,1009,2009-09-30
2009-09-30 10:30:02,1696.5,1698.0,1696.25,1697.0,944,2009-09-30
2009-09-30 10:30:14,1697.0,1698.0,1696.25,1697.25,876,2009-09-30
2009-09-30 10:30:56,1697.25,1699.25,1697.25,1699.25,1061,2009-09-30
2009-09-30 10:31:48,1699.25,1699.25,1695.75,1696.0,1039,2009-09-30
2009-09-30 10:32:36,1696.0,1698.0,1695.0,1697.5,1349,2009-09-30
2009-09-30 10:34:03,1697.5,1697.5,1696.5,1696.5,1223,2009-09-30
2009-09-30 10:35:15,1696.5,1698.25,1696.25,1697.5,962,2009-09-30
2009-09-30 10:37:00,1697.5,1699.25,1697.25,1699.0,993,2009-09-30
2009-09-30 10:38:07,1698.75,1699.75,1697.75,1698.0,1181,2009-09-30
2009-09-30 10:39:34,1698.0,1698.75,1697.0,1698.5,1145,2009-09-30
2009-09-30 10:41:14,1698.5,1699.25,1697.75,1698.25,1038,2009-09-30
2009-09-30 10:42:06,1698.25,1699.0,1697.0,1698.0,1020,2009-09-30
2009-09-30 10:42:52,1698.0,1698.25,1696.75,1698.25,1071,2009-09-30
2009-09-30 10:44:24,1698.25,1698.25,1696.5,1697.0,1633,2009-09-30
2009-09-30 10:46:32,1697.0,1698.25,1697.0,1698.25,1042,2009-09-30
2009-09-30 10:48:29,1698.25,1698.75,1697.5,1698.5,1111,2009-09-30
2009-09-30 10:50:21,1698.5,1698.5,1697.0,1698.25,1186,2009-09-30
2009-09-30 10:51:48,1698.25,1699.0,1697.75,1698.5,1076,2009-09-30
2009-09-30 10:54:24,1698.5,1699.25,1698.0,1698.5,987,2009-09-30
2009-09-30 10:56:57,1698.5,1699.0,1697.75,1698.0,1020,2009-09-30
2009-09-30 10:57:49,1698.0,1698.0,1696.0,1697.0,1018,2009-09-30
2009-09-30 10:59:12,1697.0,1697.5,1696.0,1696.75,1613,2009-09-30
2009-09-30 11:01:37,1696.75,1697.75,1696.5,1697.75,1041,2009-09-30
2009-09-30 11:02:49,1697.75,1699.5,1697.75,1699.25,1000,2009-09-30
2009-09-30 11:03:59,1699.25,1701.0,1698.75,1700.5,1246,2009-09-30
2009-09-30 11:06:00,1700.5,1700.5,1699.25,1700.5,1009,2009-09-30
2009-09-30 11:09:28,1700.5,1700.75,1699.5,1700.0,983,2009-09-30
2009-09-30 11:13:09,1700.25,1700.75,1699.25,1700.5,880,2009-09-30
2009-09-30 11:16:03,1700.5,1700.75,1699.25,1700.5,1022,2009-09-30
2009-09-30 11:18:22,1700.25,1702.25,1700.25,1702.0,1167,2009-09-30
2009-09-30 11:19:44,1702.0,1702.75,1701.75,1701.75,980,2009-09-30
2009-09-30 11:22:01,1701.5,1702.75,1701.0,1702.75,897,2009-09-30
2009-09-30 11:24:09,1702.75,1703.5,1702.25,1702.75,1165,2009-09-30
2009-09-30 11:25:28,1702.75,1704.5,1702.75,1704.25,1010,2009-09-30
2009-09-30 11:27:17,1704.5,1705.0,1704.25,1705.0,727,2009-09-30
2009-09-30 11:29:23,1705.0,1705.25,1703.75,1704.0,1030,2009-09-30
2009-09-30 11:31:30,1704.25,1704.5,1703.0,1704.5,1331,2009-09-30
2009-09-30 11:32:23,1704.5,1706.5,1704.25,1706.25,1261,2009-09-30
2009-09-30 11:33:55,1706.5,1706.75,1705.25,1705.5,938,2009-09-30
2009-09-30 11:36:02,1705.5,1705.75,1704.25,1704.25,1349,2009-09-30
2009-09-30 11:38:42,1704.25,1706.0,1704.25,1704.75,966,2009-09-30
2009-09-30 11:40:27,1704.75,1704.75,1703.5,1704.25,1043,2009-09-30
2009-09-30 11:42:14,1704.25,1704.5,1703.0,1703.25,1077,2009-09-30
2009-09-30 11:44:59,1703.5,1703.75,1702.5,1703.25,1301,2009-09-30
2009-09-30 11:48:26,1703.0,1704.25,1702.75,1703.0,1057,2009-09-30
2009-09-30 11:51:18,1703.25,1704.5,1703.25,1704.0,839,2009-09-30
2009-09-30 11:54:54,1704.0,1705.5,1703.5,1705.5,1351,2009-09-30
2009-09-30 11:56:06,1705.5,1707.25,1705.5,1706.75,1305,2009-09-30
